task_id,task_type,start_time,target_id,robot_id,priority,cur_status,dependency,finish_time,description
1252,ExecuteTask,"2020-06-02 02:03:23",27,NULL,2,Created,0,NULL,NULL
1253,ExecuteTask,"2020-06-02 02:04:08",28,3,2,RanToCompletion,0,"2020-06-02 02:06:03",Succeeded
1254,ExecuteTask,"2020-06-02 02:04:53",29,1,2,RanToCompletion,0,"2020-06-02 02:07:30",Succeeded
1255,ExecuteTask,"2020-06-02 02:05:38",30,2,2,RanToCompletion,0,"2020-06-02 02:06:47",Succeeded
1256,ExecuteTask,"2020-06-02 02:06:23",21,3,2,RanToCompletion,0,"2020-06-02 02:09:22",Succeeded
1257,ExecuteTask,"2020-06-02 02:07:08",22,2,2,RanToCompletion,0,"2020-06-02 02:08:44",Succeeded
1258,ExecuteTask,"2020-06-02 02:07:53",23,1,2,RanToCompletion,0,"2020-06-02 02:11:41",Succeeded
1259,ExecuteTask,"2020-06-02 02:08:38",24,NULL,2,Created,0,NULL,NULL
1260,ExecuteTask,"2020-06-02 02:09:23",25,2,2,RanToCompletion,0,"2020-06-02 02:12:23",Succeeded
1261,Charging,NULL,18,1,5,RanToCompletion,NULL,"2020-06-02 02:14:18",Succeeded
1262,Charging,NULL,19,2,5,RanToCompletion,NULL,"2020-06-02 02:14:18",Succeeded
1263,Charging,NULL,20,3,5,RanToCompletion,NULL,"2020-06-02 02:14:18",Succeeded
1264,ExecuteTask,"2020-06-02 02:15:03",21,1,2,RanToCompletion,0,"2020-06-02 02:17:21",Succeeded
1265,ExecuteTask,"2020-06-02 02:15:48",22,2,2,RanToCompletion,0,"2020-06-02 02:17:25",Succeeded
1266,ExecuteTask,"2020-06-02 02:16:33",23,3,2,RanToCompletion,0,"2020-06-02 02:17:26",Succeeded
1267,ExecuteTask,"2020-06-02 02:17:18",24,NULL,2,Created,0,NULL,NULL
1268,ExecuteTask,"2020-06-02 02:18:03",25,1,2,RanToCompletion,0,"2020-06-02 02:20:23",Succeeded
1269,ExecuteTask,"2020-06-02 02:18:48",26,2,2,RanToCompletion,0,"2020-06-02 02:21:43",Succeeded
1270,ExecuteTask,"2020-06-02 02:19:33",27,3,2,RanToCompletion,0,"2020-06-02 02:22:40",Succeeded
1271,ExecuteTask,"2020-06-02 02:20:18",28,NULL,2,Created,0,NULL,NULL
1272,ExecuteTask,"2020-06-02 02:21:03",29,1,2,RanToCompletion,0,"2020-06-02 02:23:10",Succeeded
1273,ExecuteTask,"2020-06-02 02:21:48",30,2,2,RanToCompletion,0,"2020-06-02 02:23:12",Succeeded
1274,ExecuteTask,"2020-06-02 02:22:33",21,NULL,2,Created,0,NULL,NULL
1275,ExecuteTask,"2020-06-02 02:23:18",22,3,2,RanToCompletion,0,"2020-06-02 02:26:22",Succeeded
1276,ExecuteTask,"2020-06-02 02:24:03",23,1,2,RanToCompletion,0,"2020-06-02 02:26:44",Succeeded
1277,ExecuteTask,"2020-06-02 02:24:48",24,2,2,RanToCompletion,0,"2020-06-02 02:25:29",Succeeded
1278,ExecuteTask,"2020-06-02 02:26:33",25,2,3,RanToCompletion,0,"2020-06-02 02:27:03",Succeeded
1279,Charging,NULL,18,1,5,RanToCompletion,NULL,"2020-06-02 02:29:21",Succeeded
1280,Charging,NULL,19,2,5,RanToCompletion,NULL,"2020-06-02 02:29:20",Succeeded
1281,Charging,NULL,20,3,5,RanToCompletion,NULL,"2020-06-02 02:29:20",Succeeded
1282,ExecuteTask,"2020-06-02 02:30:06",21,2,2,RanToCompletion,0,"2020-06-02 02:31:52",Succeeded
1283,ExecuteTask,"2020-06-02 02:30:51",22,3,2,RanToCompletion,0,"2020-06-02 02:31:40",Succeeded
1284,ExecuteTask,"2020-06-02 02:31:36",23,1,2,RanToCompletion,0,"2020-06-02 02:34:24",Succeeded
1285,ExecuteTask,"2020-06-02 02:32:21",24,3,2,RanToCompletion,0,"2020-06-02 02:34:41",Succeeded
1286,ExecuteTask,"2020-06-02 02:33:06",25,2,2,RanToCompletion,0,"2020-06-02 02:35:26",Succeeded
1287,ExecuteTask,"2020-06-02 02:33:51",26,NULL,2,Created,0,NULL,NULL
1288,ExecuteTask,"2020-06-02 02:34:36",27,1,2,RanToCompletion,0,"2020-06-02 02:37:42",Succeeded
1289,ExecuteTask,"2020-06-02 02:35:21",28,3,2,RanToCompletion,0,"2020-06-02 02:37:16",Succeeded
1290,ExecuteTask,"2020-06-02 02:36:06",29,2,2,RanToCompletion,0,"2020-06-02 02:38:14",Succeeded
1291,ExecuteTask,"2020-06-02 02:36:51",30,NULL,2,Created,0,NULL,NULL
1292,ExecuteTask,"2020-06-02 02:37:36",21,3,2,RanToCompletion,0,"2020-06-02 02:40:36",Succeeded
1293,ExecuteTask,"2020-06-02 02:38:21",22,1,2,RanToCompletion,0,"2020-06-02 02:41:23",Succeeded
1294,ExecuteTask,"2020-06-02 02:39:06",23,2,2,RanToCompletion,0,"2020-06-02 02:41:47",Succeeded
1295,ExecuteTask,"2020-06-02 02:39:51",24,NULL,2,Created,0,NULL,NULL
1296,ExecuteTask,"2020-06-02 02:40:36",25,NULL,2,Created,0,NULL,NULL
1297,Charging,NULL,18,1,5,RanToCompletion,NULL,"2020-06-02 02:43:53",Succeeded
1298,Charging,NULL,19,2,5,RanToCompletion,NULL,"2020-06-02 02:43:54",Succeeded
1299,Charging,NULL,20,3,5,RanToCompletion,NULL,"2020-06-02 02:43:53",Succeeded
1300,ExecuteTask,"2020-06-02 02:44:38",21,1,2,RanToCompletion,0,"2020-06-02 02:46:56",Succeeded
1301,ExecuteTask,"2020-06-02 02:45:23",22,3,2,RanToCompletion,0,"2020-06-02 02:46:12",Succeeded
1302,ExecuteTask,"2020-06-02 02:46:08",23,2,2,RanToCompletion,0,"2020-06-02 02:47:47",Succeeded
1303,ExecuteTask,"2020-06-02 02:46:53",24,3,2,RanToCompletion,0,"2020-06-02 02:48:38",Succeeded
1304,ExecuteTask,"2020-06-02 02:47:38",25,1,2,RanToCompletion,0,"2020-06-02 02:49:58",Succeeded
1305,ExecuteTask,"2020-06-02 02:48:23",26,2,2,RanToCompletion,0,"2020-06-02 02:51:22",Succeeded
1306,ExecuteTask,"2020-06-02 02:49:08",27,3,2,RanToCompletion,0,"2020-06-02 02:51:20",Succeeded
1307,ExecuteTask,"2020-06-02 02:49:53",28,NULL,2,Created,0,NULL,NULL
1308,ExecuteTask,"2020-06-02 02:50:38",29,1,2,RanToCompletion,0,"2020-06-02 02:52:45",Succeeded
1309,ExecuteTask,"2020-06-02 02:51:23",30,NULL,2,Created,0,NULL,NULL
1310,ExecuteTask,"2020-06-02 02:52:08",21,3,2,RanToCompletion,0,"2020-06-02 02:55:21",Succeeded
1311,ExecuteTask,"2020-06-02 02:52:53",22,2,2,RanToCompletion,0,"2020-06-02 02:55:46",Succeeded
1312,ExecuteTask,"2020-06-02 02:53:38",23,1,2,RanToCompletion,0,"2020-06-02 02:56:18",Succeeded
1313,ExecuteTask,"2020-06-02 02:54:23",24,NULL,2,Created,0,NULL,NULL
1314,ExecuteTask,"2020-06-02 02:55:08",25,NULL,2,Created,0,NULL,NULL
1315,Charging,NULL,18,1,5,RanToCompletion,NULL,"2020-06-02 02:58:54",Succeeded
1316,Charging,NULL,19,2,5,RanToCompletion,NULL,"2020-06-02 02:58:54",Succeeded
1317,Charging,NULL,20,3,5,RanToCompletion,NULL,"2020-06-02 02:58:54",Succeeded
1318,ExecuteTask,"2020-06-02 02:59:39",21,1,2,RanToCompletion,0,"2020-06-02 03:01:57",Succeeded
1319,ExecuteTask,"2020-06-02 03:00:24",22,3,2,RanToCompletion,0,"2020-06-02 03:01:14",Succeeded
1320,ExecuteTask,"2020-06-02 03:01:09",23,2,2,RanToCompletion,0,"2020-06-02 03:02:49",Succeeded
1321,ExecuteTask,"2020-06-02 03:01:54",24,3,2,RanToCompletion,0,"2020-06-02 03:03:40",Succeeded
1322,ExecuteTask,"2020-06-02 03:02:39",25,1,2,RanToCompletion,0,"2020-06-02 03:05:09",Succeeded
1323,ExecuteTask,"2020-06-02 03:03:24",26,2,2,RanToCompletion,0,"2020-06-02 03:06:23",Succeeded
1324,ExecuteTask,"2020-06-02 03:04:09",27,3,2,RanToCompletion,0,"2020-06-02 03:06:25",Succeeded
1325,ExecuteTask,"2020-06-02 03:04:54",28,NULL,2,Created,0,NULL,NULL
1326,ExecuteTask,"2020-06-02 03:05:39",29,1,2,RanToCompletion,0,"2020-06-02 03:07:47",Succeeded
1327,ExecuteTask,"2020-06-02 03:06:24",30,NULL,2,Created,0,NULL,NULL
1328,ExecuteTask,"2020-06-02 03:07:09",21,2,2,RanToCompletion,0,"2020-06-02 03:10:13",Succeeded
1329,ExecuteTask,"2020-06-02 03:07:54",22,3,2,RanToCompletion,0,"2020-06-02 03:10:56",Succeeded
1330,ExecuteTask,"2020-06-02 03:08:39",23,1,2,RanToCompletion,0,"2020-06-02 03:11:20",Succeeded
1331,ExecuteTask,"2020-06-02 03:09:24",24,NULL,2,Created,0,NULL,NULL
1332,ExecuteTask,"2020-06-02 03:10:09",25,NULL,2,Created,0,NULL,NULL
1333,Charging,NULL,18,1,5,RanToCompletion,NULL,"2020-06-02 03:13:54",Succeeded
1334,Charging,NULL,19,2,5,RanToCompletion,NULL,"2020-06-02 03:13:55",Succeeded
1335,Charging,NULL,20,3,5,RanToCompletion,NULL,"2020-06-02 03:13:54",Succeeded
1336,ExecuteTask,"2020-06-02 03:14:39",21,3,2,RanToCompletion,0,"2020-06-02 03:15:38",Succeeded
1337,ExecuteTask,"2020-06-02 03:15:24",22,1,2,RanToCompletion,0,"2020-06-02 03:17:32",Succeeded
1338,ExecuteTask,"2020-06-02 03:16:09",23,2,2,RanToCompletion,0,"2020-06-02 03:17:48",Succeeded
1339,ExecuteTask,"2020-06-02 03:16:54",24,3,2,RanToCompletion,0,"2020-06-02 03:18:49",Succeeded
1340,ExecuteTask,"2020-06-02 03:17:39",25,1,2,RanToCompletion,0,"2020-06-02 03:19:48",Succeeded
1341,ExecuteTask,"2020-06-02 03:18:24",26,2,2,RanToCompletion,0,"2020-06-02 03:21:23",Succeeded
1342,ExecuteTask,"2020-06-02 03:19:09",27,3,2,RanToCompletion,0,"2020-06-02 03:21:18",Succeeded
1343,ExecuteTask,"2020-06-02 03:19:54",28,1,2,RanToCompletion,0,"2020-06-02 03:22:14",Succeeded
1344,ExecuteTask,"2020-06-02 03:20:39",29,NULL,2,Created,0,NULL,NULL
1345,ExecuteTask,"2020-06-02 03:21:24",30,3,2,RanToCompletion,0,"2020-06-02 03:22:57",Succeeded
1346,ExecuteTask,"2020-06-02 03:22:09",21,2,2,RanToCompletion,0,"2020-06-02 03:25:13",Succeeded
1347,ExecuteTask,"2020-06-02 03:22:54",22,1,2,RanToCompletion,0,"2020-06-02 03:25:42",Succeeded
1348,ExecuteTask,"2020-06-02 03:23:39",23,3,2,RanToCompletion,0,"2020-06-02 03:25:19",Succeeded
1349,ExecuteTask,"2020-06-02 03:24:24",24,NULL,2,Created,0,NULL,NULL
1350,ExecuteTask,"2020-06-02 03:25:09",25,NULL,2,Created,0,NULL,NULL
1351,Charging,NULL,18,1,5,RanToCompletion,NULL,"2020-06-02 03:28:15",Succeeded
1352,Charging,NULL,19,2,5,RanToCompletion,NULL,"2020-06-02 03:28:14",Succeeded
1353,Charging,NULL,20,3,5,RanToCompletion,NULL,"2020-06-02 03:28:14",Succeeded
1354,ExecuteTask,"2020-06-02 03:29:00",21,2,2,RanToCompletion,0,"2020-06-02 03:30:46",Succeeded
1355,ExecuteTask,"2020-06-02 03:29:45",22,3,2,RanToCompletion,0,"2020-06-02 03:30:34",Succeeded
1356,ExecuteTask,"2020-06-02 03:30:30",23,1,2,RanToCompletion,0,"2020-06-02 03:33:16",Succeeded
1357,ExecuteTask,"2020-06-02 03:31:15",24,3,2,RanToCompletion,0,"2020-06-02 03:33:36",Succeeded
1358,ExecuteTask,"2020-06-02 03:32:00",25,2,2,RanToCompletion,0,"2020-06-02 03:34:20",Succeeded
1359,ExecuteTask,"2020-06-02 03:32:45",26,NULL,2,Created,0,NULL,NULL
1360,ExecuteTask,"2020-06-02 03:33:30",27,1,2,RanToCompletion,0,"2020-06-02 03:36:37",Succeeded
1361,ExecuteTask,"2020-06-02 03:34:15",28,3,2,RanToCompletion,0,"2020-06-02 03:36:10",Succeeded
1362,ExecuteTask,"2020-06-02 03:35:00",29,2,2,RanToCompletion,0,"2020-06-02 03:37:07",Succeeded
1363,ExecuteTask,"2020-06-02 03:35:45",30,NULL,2,Created,0,NULL,NULL
1364,ExecuteTask,"2020-06-02 03:36:30",21,3,2,RanToCompletion,0,"2020-06-02 03:39:30",Succeeded
1365,ExecuteTask,"2020-06-02 03:37:15",22,1,2,RanToCompletion,0,"2020-06-02 03:40:18",Succeeded
1366,ExecuteTask,"2020-06-02 03:38:00",23,2,2,RanToCompletion,0,"2020-06-02 03:40:41",Succeeded
1367,ExecuteTask,"2020-06-02 03:38:45",24,NULL,2,Created,0,NULL,NULL
1368,ExecuteTask,"2020-06-02 03:39:30",25,NULL,2,Created,0,NULL,NULL
1369,Charging,NULL,18,1,5,RanToCompletion,NULL,"2020-06-02 03:42:47",Succeeded
1370,Charging,NULL,19,2,5,RanToCompletion,NULL,"2020-06-02 03:42:47",Succeeded
1371,Charging,NULL,20,3,5,RanToCompletion,NULL,"2020-06-02 03:42:47",Succeeded
1372,ExecuteTask,"2020-06-02 03:43:32",21,2,2,RanToCompletion,0,"2020-06-02 03:45:18",Succeeded
1373,ExecuteTask,"2020-06-02 03:44:17",22,1,2,RanToCompletion,0,"2020-06-02 03:46:25",Succeeded
1374,ExecuteTask,"2020-06-02 03:45:02",23,3,2,RanToCompletion,0,"2020-06-02 03:45:56",Succeeded
1375,ExecuteTask,"2020-06-02 03:45:47",24,2,2,RanToCompletion,0,"2020-06-02 03:47:40",Succeeded
1376,ExecuteTask,"2020-06-02 03:46:32",25,3,2,RanToCompletion,0,"2020-06-02 03:48:45",Succeeded
1377,ExecuteTask,"2020-06-02 03:47:17",26,1,2,RanToCompletion,0,"2020-06-02 03:50:12",Succeeded
1378,ExecuteTask,"2020-06-02 03:48:02",27,2,2,RanToCompletion,0,"2020-06-02 03:50:11",Succeeded
1379,ExecuteTask,"2020-06-02 03:48:47",28,NULL,2,Created,0,NULL,NULL
1380,ExecuteTask,"2020-06-02 03:49:32",29,3,2,RanToCompletion,0,"2020-06-02 03:51:40",Succeeded
1381,ExecuteTask,"2020-06-02 03:50:17",30,2,2,RanToCompletion,0,"2020-06-02 03:51:51",Succeeded
1382,ExecuteTask,"2020-06-02 03:51:02",21,1,2,RanToCompletion,0,"2020-06-02 03:54:05",Succeeded
1383,ExecuteTask,"2020-06-02 03:51:47",22,3,2,RanToCompletion,0,"2020-06-02 03:54:23",Succeeded
1384,ExecuteTask,"2020-06-02 03:52:32",23,2,2,RanToCompletion,0,"2020-06-02 03:54:12",Succeeded
1385,ExecuteTask,"2020-06-02 03:53:17",24,NULL,2,Created,0,NULL,NULL
1386,ExecuteTask,"2020-06-02 03:54:02",25,NULL,2,Created,0,NULL,NULL
1387,Charging,NULL,18,1,5,RanToCompletion,NULL,"2020-06-02 03:56:44",Succeeded
1388,Charging,NULL,19,2,5,RanToCompletion,NULL,"2020-06-02 03:56:43",Succeeded
1389,Charging,NULL,20,3,5,RanToCompletion,NULL,"2020-06-02 03:56:44",Succeeded
1390,ExecuteTask,"2020-06-02 03:57:29",21,2,2,RanToCompletion,0,"2020-06-02 03:59:16",Succeeded
1391,ExecuteTask,"2020-06-02 03:58:14",22,3,2,RanToCompletion,0,"2020-06-02 03:59:03",Succeeded
1392,ExecuteTask,"2020-06-02 03:58:59",23,1,2,RanToCompletion,0,"2020-06-02 04:01:50",Succeeded
1393,ExecuteTask,"2020-06-02 03:59:44",24,3,2,RanToCompletion,0,"2020-06-02 04:02:06",Succeeded
1394,ExecuteTask,"2020-06-02 04:00:29",25,2,2,RanToCompletion,0,"2020-06-02 04:03:00",Succeeded
1395,ExecuteTask,"2020-06-02 04:01:14",26,NULL,2,Created,0,NULL,NULL
1396,ExecuteTask,"2020-06-02 04:01:59",27,1,2,RanToCompletion,0,"2020-06-02 04:05:15",Succeeded
1397,ExecuteTask,"2020-06-02 04:02:44",28,3,2,RanToCompletion,0,"2020-06-02 04:04:39",Succeeded
1398,ExecuteTask,"2020-06-02 04:03:29",29,2,2,RanToCompletion,0,"2020-06-02 04:05:36",Succeeded
1399,ExecuteTask,"2020-06-02 04:04:14",30,NULL,2,Created,0,NULL,NULL
1400,ExecuteTask,"2020-06-02 04:04:59",21,3,2,RanToCompletion,0,"2020-06-02 04:07:58",Succeeded
1401,ExecuteTask,"2020-06-02 04:05:44",22,1,2,RanToCompletion,0,"2020-06-02 04:08:47",Succeeded
1402,ExecuteTask,"2020-06-02 04:06:29",23,2,2,RanToCompletion,0,"2020-06-02 04:09:10",Succeeded
1403,ExecuteTask,"2020-06-02 04:07:14",24,NULL,2,Created,0,NULL,NULL
1404,ExecuteTask,"2020-06-02 04:07:59",25,NULL,2,Created,0,NULL,NULL
1405,Charging,NULL,18,1,5,RanToCompletion,NULL,"2020-06-02 04:11:19",Succeeded
1406,Charging,NULL,19,2,5,RanToCompletion,NULL,"2020-06-02 04:11:19",Succeeded
1407,Charging,NULL,20,3,5,RanToCompletion,NULL,"2020-06-02 04:11:18",Succeeded
1408,ExecuteTask,"2020-06-02 04:12:04",21,2,2,RanToCompletion,0,"2020-06-02 04:13:50",Succeeded
1409,ExecuteTask,"2020-06-02 04:12:49",22,3,2,RanToCompletion,0,"2020-06-02 04:13:38",Succeeded
1410,ExecuteTask,"2020-06-02 04:13:34",23,1,2,RanToCompletion,0,"2020-06-02 04:16:19",Succeeded
1411,ExecuteTask,"2020-06-02 04:14:19",24,3,2,RanToCompletion,0,"2020-06-02 04:16:41",Succeeded
1412,ExecuteTask,"2020-06-02 04:15:04",25,2,2,RanToCompletion,0,"2020-06-02 04:17:23",Succeeded
1413,ExecuteTask,"2020-06-02 04:15:49",26,NULL,2,Created,0,NULL,NULL
1414,ExecuteTask,"2020-06-02 04:16:34",27,1,2,RanToCompletion,0,"2020-06-02 04:19:42",Succeeded
1415,ExecuteTask,"2020-06-02 04:17:19",28,3,2,RanToCompletion,0,"2020-06-02 04:19:13",Succeeded
1416,ExecuteTask,"2020-06-02 04:18:04",29,2,2,RanToCompletion,0,"2020-06-02 04:20:11",Succeeded
1417,ExecuteTask,"2020-06-02 04:18:49",30,NULL,2,Created,0,NULL,NULL
1418,ExecuteTask,"2020-06-02 04:19:34",21,3,2,RanToCompletion,0,"2020-06-02 04:22:34",Succeeded
1419,ExecuteTask,"2020-06-02 04:20:19",22,1,2,RanToCompletion,0,"2020-06-02 04:23:20",Succeeded
1420,ExecuteTask,"2020-06-02 04:21:04",23,2,2,RanToCompletion,0,"2020-06-02 04:23:45",Succeeded
1421,ExecuteTask,"2020-06-02 04:21:49",24,NULL,2,Created,0,NULL,NULL
1422,ExecuteTask,"2020-06-02 04:22:34",25,NULL,2,Created,0,NULL,NULL
1423,Charging,NULL,18,1,5,RanToCompletion,NULL,"2020-06-02 04:25:50",Succeeded
1424,Charging,NULL,19,2,5,RanToCompletion,NULL,"2020-06-02 04:25:49",Succeeded
1425,Charging,NULL,20,3,5,RanToCompletion,NULL,"2020-06-02 04:25:50",Succeeded
1426,ExecuteTask,"2020-06-02 04:26:35",21,2,2,RanToCompletion,0,"2020-06-02 04:28:21",Succeeded
1427,ExecuteTask,"2020-06-02 04:27:20",22,1,2,RanToCompletion,0,"2020-06-02 04:29:28",Succeeded
1428,ExecuteTask,"2020-06-02 04:28:05",23,3,2,RanToCompletion,0,"2020-06-02 04:28:58",Succeeded
1429,ExecuteTask,"2020-06-02 04:28:50",24,2,2,RanToCompletion,0,"2020-06-02 04:30:45",Succeeded
1430,ExecuteTask,"2020-06-02 04:29:35",25,3,2,RanToCompletion,0,"2020-06-02 04:31:52",Succeeded
1431,ExecuteTask,"2020-06-02 04:30:20",26,1,2,RanToCompletion,0,"2020-06-02 04:33:16",Succeeded
1432,ExecuteTask,"2020-06-02 04:31:05",27,2,2,RanToCompletion,0,"2020-06-02 04:33:15",Succeeded
1433,ExecuteTask,"2020-06-02 04:31:50",28,NULL,2,Created,0,NULL,NULL
1434,ExecuteTask,"2020-06-02 04:32:35",29,3,2,RanToCompletion,0,"2020-06-02 04:34:42",Succeeded
1435,ExecuteTask,"2020-06-02 04:33:20",30,2,2,RanToCompletion,0,"2020-06-02 04:34:54",Succeeded
1436,ExecuteTask,"2020-06-02 04:34:05",21,1,2,RanToCompletion,0,"2020-06-02 04:37:09",Succeeded
1437,ExecuteTask,"2020-06-02 04:34:50",22,3,2,RanToCompletion,0,"2020-06-02 04:37:27",Succeeded
1438,ExecuteTask,"2020-06-02 04:35:35",23,2,2,RanToCompletion,0,"2020-06-02 04:37:17",Succeeded
1439,ExecuteTask,"2020-06-02 04:36:20",24,NULL,2,Created,0,NULL,NULL
1440,ExecuteTask,"2020-06-02 04:37:05",25,NULL,2,Created,0,NULL,NULL
1441,Charging,NULL,18,1,5,RanToCompletion,NULL,"2020-06-02 04:39:50",Succeeded
1442,Charging,NULL,19,2,5,RanToCompletion,NULL,"2020-06-02 04:39:50",Succeeded
1443,Charging,NULL,20,3,5,RanToCompletion,NULL,"2020-06-02 04:39:50",Succeeded
1444,ExecuteTask,"2020-06-02 04:40:35",21,3,2,RanToCompletion,0,"2020-06-02 04:41:35",Succeeded
1445,ExecuteTask,"2020-06-02 04:41:20",22,1,2,RanToCompletion,0,"2020-06-02 04:43:27",Succeeded
1446,ExecuteTask,"2020-06-02 04:42:05",23,2,2,RanToCompletion,0,"2020-06-02 04:43:45",Succeeded
1447,ExecuteTask,"2020-06-02 04:42:50",24,3,2,RanToCompletion,0,"2020-06-02 04:44:42",Succeeded
1448,ExecuteTask,"2020-06-02 04:43:35",25,1,2,RanToCompletion,0,"2020-06-02 04:45:43",Succeeded
1449,ExecuteTask,"2020-06-02 04:44:20",26,2,2,RanToCompletion,0,"2020-06-02 04:47:19",Succeeded
1450,ExecuteTask,"2020-06-02 04:45:05",27,3,2,RanToCompletion,0,"2020-06-02 04:47:14",Succeeded
1451,ExecuteTask,"2020-06-02 04:45:50",28,1,2,RanToCompletion,0,"2020-06-02 04:48:19",Succeeded
1452,ExecuteTask,"2020-06-02 04:46:35",29,NULL,2,Created,0,NULL,NULL
1453,ExecuteTask,"2020-06-02 04:47:20",30,3,2,RanToCompletion,0,"2020-06-02 04:48:53",Succeeded
1454,ExecuteTask,"2020-06-02 04:48:05",21,2,2,RanToCompletion,0,"2020-06-02 04:51:08",Succeeded
1455,ExecuteTask,"2020-06-02 04:48:50",22,1,2,RanToCompletion,0,"2020-06-02 04:51:39",Succeeded
1456,ExecuteTask,"2020-06-02 04:49:35",23,3,2,RanToCompletion,0,"2020-06-02 04:51:16",Succeeded
1457,ExecuteTask,"2020-06-02 04:50:20",24,NULL,2,Created,0,NULL,NULL
1458,ExecuteTask,"2020-06-02 04:51:05",25,NULL,2,Created,0,NULL,NULL
1459,Charging,NULL,18,1,5,RanToCompletion,NULL,"2020-06-02 04:54:10",Succeeded
1460,Charging,NULL,19,2,5,RanToCompletion,NULL,"2020-06-02 04:54:10",Succeeded
1461,Charging,NULL,20,3,5,RanToCompletion,NULL,"2020-06-02 04:54:10",Succeeded
1462,ExecuteTask,"2020-06-02 04:54:55",21,2,2,RanToCompletion,0,"2020-06-02 04:56:41",Succeeded
1463,ExecuteTask,"2020-06-02 04:55:40",22,1,2,RanToCompletion,0,"2020-06-02 04:57:48",Succeeded
1464,ExecuteTask,"2020-06-02 04:56:25",23,3,2,RanToCompletion,0,"2020-06-02 04:57:17",Succeeded
1465,ExecuteTask,"2020-06-02 04:57:10",24,2,2,RanToCompletion,0,"2020-06-02 04:59:05",Succeeded
1466,ExecuteTask,"2020-06-02 04:57:55",25,3,2,RanToCompletion,0,"2020-06-02 05:00:08",Succeeded
1467,ExecuteTask,"2020-06-02 04:58:40",26,1,2,RanToCompletion,0,"2020-06-02 05:01:36",Succeeded
1468,ExecuteTask,"2020-06-02 04:59:25",27,2,2,RanToCompletion,0,"2020-06-02 05:01:34",Succeeded
1469,ExecuteTask,"2020-06-02 05:00:10",28,NULL,2,Created,0,NULL,NULL
1470,ExecuteTask,"2020-06-02 05:00:55",29,3,2,RanToCompletion,0,"2020-06-02 05:03:02",Succeeded
1471,ExecuteTask,"2020-06-02 05:01:40",30,2,2,RanToCompletion,0,"2020-06-02 05:03:13",Succeeded
1472,ExecuteTask,"2020-06-02 05:02:25",21,1,2,RanToCompletion,0,"2020-06-02 05:05:29",Succeeded
1473,ExecuteTask,"2020-06-02 05:03:10",22,3,2,RanToCompletion,0,"2020-06-02 05:05:47",Succeeded
1474,ExecuteTask,"2020-06-02 05:03:55",23,2,2,RanToCompletion,0,"2020-06-02 05:05:36",Succeeded
1475,ExecuteTask,"2020-06-02 05:04:40",24,NULL,2,Created,0,NULL,NULL
1476,ExecuteTask,"2020-06-02 05:05:25",25,NULL,2,Created,0,NULL,NULL
1477,Charging,NULL,18,1,5,RanToCompletion,NULL,"2020-06-02 05:08:08",Succeeded
1478,Charging,NULL,19,2,5,RanToCompletion,NULL,"2020-06-02 05:08:08",Succeeded
1479,Charging,NULL,20,3,5,RanToCompletion,NULL,"2020-06-02 05:08:09",Succeeded
1480,ExecuteTask,"2020-06-02 05:08:53",21,2,2,RanToCompletion,0,"2020-06-02 05:10:39",Succeeded
1481,ExecuteTask,"2020-06-02 05:09:38",22,1,2,RanToCompletion,0,"2020-06-02 05:11:46",Succeeded
1482,ExecuteTask,"2020-06-02 05:10:23",23,3,2,RanToCompletion,0,"2020-06-02 05:11:16",Succeeded
1483,ExecuteTask,"2020-06-02 05:11:08",24,2,2,RanToCompletion,0,"2020-06-02 05:13:02",Succeeded
1484,ExecuteTask,"2020-06-02 05:11:53",25,3,2,RanToCompletion,0,"2020-06-02 05:14:14",Succeeded
1485,ExecuteTask,"2020-06-02 05:12:38",26,1,2,RanToCompletion,0,"2020-06-02 05:15:33",Succeeded
1486,ExecuteTask,"2020-06-02 05:13:23",27,2,2,RanToCompletion,0,"2020-06-02 05:15:32",Succeeded
1487,ExecuteTask,"2020-06-02 05:14:08",28,NULL,2,Created,0,NULL,NULL
1488,ExecuteTask,"2020-06-02 05:14:53",29,3,2,RanToCompletion,0,"2020-06-02 05:17:03",Succeeded
1489,ExecuteTask,"2020-06-02 05:15:38",30,2,2,RanToCompletion,0,"2020-06-02 05:17:11",Succeeded
1490,ExecuteTask,"2020-06-02 05:16:23",21,1,2,RanToCompletion,0,"2020-06-02 05:19:27",Succeeded
1491,ExecuteTask,"2020-06-02 05:17:08",22,3,2,RanToCompletion,0,"2020-06-02 05:19:45",Succeeded
1492,ExecuteTask,"2020-06-02 05:17:53",23,2,2,RanToCompletion,0,"2020-06-02 05:19:35",Succeeded
1493,ExecuteTask,"2020-06-02 05:18:38",24,NULL,2,Created,0,NULL,NULL
1494,ExecuteTask,"2020-06-02 05:19:23",25,NULL,2,Created,0,NULL,NULL
1495,Charging,NULL,18,1,5,RanToCompletion,NULL,"2020-06-02 05:22:07",Succeeded
1496,Charging,NULL,19,2,5,RanToCompletion,NULL,"2020-06-02 05:22:08",Succeeded
1497,Charging,NULL,20,3,5,RanToCompletion,NULL,"2020-06-02 05:22:07",Succeeded
1498,ExecuteTask,"2020-06-02 05:22:52",21,3,2,RanToCompletion,0,"2020-06-02 05:23:51",Succeeded
1499,ExecuteTask,"2020-06-02 05:23:37",22,1,2,RanToCompletion,0,"2020-06-02 05:25:45",Succeeded
